"COD_REG","COD_CM","COD_PRO","PRO_COM","COMUNE","NOME_TED","E_EPGS32632","W_EPGS32632","S_EPGS32632","N_EPGS32632","E_EPGS4326","W_EPGS4326","S_EPGS4326","N_EPGS4326"
9,0,49,49018,"San Vincenzo",NA,623588.467046767,632407.776072976,4763608.00060563,4774581.70676042,10.5166284264413,10.6268720383971,43.0151014391306,43.1136010688293
9,0,52,52021,"Pienza",NA,709872.259898662,727420.848065307,4758939.68712407,4779468.51704325,11.5793732272813,11.7882662090058,42.9492822913089,43.1375159576195
9,0,50,50009,"Castelfranco di Sotto",NA,632368.803573397,642550.719973769,4839178.08315295,4851685.42072631,10.6448572841915,10.7691203674937,43.6920742693481,43.8061586955212
9,0,50,50026,"Pisa",NA,602223.038571835,617299.669876513,4826180.69895897,4845084.04906498,10.2681601315334,10.4557600830279,43.5812239240872,43.7517049563143
9,0,50,50011,"Castelnuovo di Val di Cecina",NA,646012.037079894,662119.544054954,4779151.56302195,4796207.79271089,10.796048159784,10.9975774927311,43.1507183742584,43.302048042954
9,0,52,52006,"Castelnuovo Berardenga",NA,686598.355473465,710744.159036469,4796359.52143027,4811172.28503476,11.3043567712452,11.6003696870181,43.2948202627653,43.4291860723793
9,0,52,52003,"Buonconvento",NA,695327.26846826,707049.176222948,4774852.57380048,4785861.48282413,11.400855142214,11.5464979076532,43.1002819820383,43.1984687617567
9,0,53,53016,"Monte Argentario",NA,671162.427320514,682264.583113208,4692108.26632603,4701663.18860805,11.0803647199584,11.2139445778066,42.3610257388523,42.4479291147933
12,258,58,58116,"Ladispoli",NA,752183.961114758,761381.369909104,4646328.96123589,4652281.62408636,12.0430842409708,12.152829019338,41.9263448659253,41.9811423714421
12,0,57,57047,"Orvinio",NA,821811.102677418,828972.04785694,4667245.36961101,4674949.31019967,12.8943486610864,12.980131230066,42.0893432123445,42.1597703927818
12,0,57,57048,"Paganico Sabino",NA,828806.61337277,832566.776065858,4675253.37167574,4679729.33418738,12.9816145187192,13.0261809424755,42.1594250148787,42.1995358123453
12,0,60,60013,"Belmonte Castello",NA,898564.807005003,903327.260737746,4611518.76701115,4616967.22102107,13.7813404438031,13.8378797175518,41.554014249087,41.6035020723346
15,0,61,61045,"Liberi",NA,938753.212287754,946830.775867407,4575675.68653603,4580513.48912401,14.2358831156681,14.3292267088187,41.2112242276902,41.256120977871
15,0,61,61046,"Lusciano",NA,935011.009379773,937525.789148369,4546502.78993385,4548784.26751691,14.168851461033,14.1991907557272,40.9529518426261,40.9730279662985
15,0,61,61047,"Macerata Campania",NA,940697.819708138,945397.448543036,4556094.69943466,4559974.80695622,14.2419676154709,14.2994338110104,41.036772021308,41.0694626944416
12,258,58,58096,"San Polo dei Cavalieri",NA,811169.162813668,820740.838328998,4655547.90350539,4667791.302083,12.7581657188804,12.877183412476,41.9875447788555,42.0978112812463
12,258,58,58098,"Sant'Angelo Romano",NA,803747.097071018,810188.484337215,4656002.41173873,4662810.35284879,12.6674383863411,12.7476857423109,41.9970026908544,42.0572170324426
15,0,61,61048,"Maddaloni",NA,949207.915126947,958240.104162506,4552547.28070723,4559339.14674683,14.3416563202217,14.4494511386867,40.9968846643745,41.059249102429
15,0,62,62043,"Montesarchio",NA,971490.02191326,979549.000328841,4558780.13509437,4565265.07437877,14.6102414435826,14.7058162239154,41.0424623353425,41.1003352536579
12,0,59,59019,"Priverno",NA,842966.852951255,852894.894974854,4593645.97503444,4604779.37637235,13.1083314161484,13.2272015917162,41.4180598493027,41.5169872346527
12,0,59,59020,"Prossedi",NA,852185.874129112,859002.167036189,4597729.25673403,4607344.3553048,13.2217339904101,13.2989110436048,41.4520432975419,41.5399454987512
12,0,59,59021,"Roccagorga",NA,841811.241934947,847811.690460479,4602416.40368137,4608390.85543996,13.0968790531062,13.1680728825563,41.4992449961277,41.553662619674
15,0,62,62068,"San Salvatore Telesino",NA,958376.821482863,963718.974563923,4576450.00049901,4582176.75046694,14.4676354306422,14.5317692237685,41.2085821787349,41.2596871461654
15,0,62,62069,"Santa Croce del Sannio",NA,977399.421393032,982255.258505291,4595552.31211034,4601155.42535327,14.708515111828,14.7692582275747,41.3687955168661,41.417368054103
15,0,62,62003,"Apice",NA,995839.573003862,1004750.08395141,4564728.06641018,4576871.4423205,14.9055910192826,15.0110320212687,41.0802503144773,41.1890420638985
12,0,59,59022,"Rocca Massima",NA,822729.216591265,828896.602627157,4620696.69067778,4625456.00046803,12.878755912188,12.9521162311972,41.6705856211631,41.7133791438185
12,258,58,58122,"Fonte Nuova",NA,797867.977664923,804016.970559855,4653390.93709273,4659383.18330165,12.5965145078475,12.6710307948788,41.9745869938821,42.0295286391371
12,0,59,59002,"Bassiano",NA,832083.263347777,840258.569147456,4603147.9081813,4611192.33460789,12.9828750385425,13.0801791602832,41.5103827794568,41.581551907756
15,0,62,62004,"Apollosa",NA,976030.997298666,982528.706901745,4561019.60781898,4567753.55032556,14.666766003334,14.7442594934223,41.0590095925636,41.1196820813712
15,0,62,62005,"Arpaia",NA,964912.188764859,968140.035777485,4555377.69016953,4558875.64578324,14.5308254649508,14.5664513179645,41.0150847127103,41.0481720819341
12,0,59,59003,"Campodimele",NA,875534.327276222,882932.271722203,4587421.00019093,4595814.92844063,13.4925753056401,13.5790146731488,41.3497576571683,41.4251847245676
12,258,58,58064,"Monte Porzio Catone",NA,806124.064271279,809606.726240346,4633974.59874718,4638656.09929434,12.6852687287632,12.7270149382268,41.7977662148157,41.8400537190598
12,258,58,58065,"Monterotondo",NA,794985.111663572,804160.724682804,4659394.9220913,4667935.31527707,12.5651776989398,12.6765799411234,42.0296696481338,42.10622912738
12,0,60,60014,"Boville Ernica",NA,868877.341573466,874721.116600589,4615710.76359325,4623172.19993331,13.4287181089267,13.4977856108237,41.6060899280069,41.673583251684
12,0,60,60015,"Broccostella",NA,884266.129690977,889457.635285302,4625125.16974336,4629777.62769678,13.6171821293119,13.6809733237965,41.6843893575516,41.7254847006009
12,258,58,58066,"Montorio Romano",NA,809321.691717036,818158.680294198,4669724.78849256,4674330.74941713,12.743318174202,12.8498755120443,42.1171841603815,42.1578226817656
12,0,59,59023,"Roccasecca dei Volsci",NA,850116.292062128,856319.32216097,4595522.60860195,4602128.89837464,13.1924918497029,13.2655628957273,41.4325773229326,41.4933437291416
12,0,57,57036,"Marcetelli",NA,831718.844316796,835616.009332608,4679498.33357987,4685046.28700465,13.0176208485909,13.0678098995047,42.196287418075,42.2454746740791
12,0,57,57037,"Micigliano",NA,827693.762844378,837876.755848547,4704627.05350805,4710932.00211508,12.9853575122664,13.1083720536796,42.4220018498446,42.4793195076093
15,0,61,61049,"Marcianise",NA,939846.325246968,950500.177469397,4552452.23074172,4557015.68965994,14.2314595471478,14.3556740427409,41.0000186823667,41.0435612707131
15,0,61,61050,"Marzano Appio",NA,918571.495396507,926881.872112395,4582848.49610531,4589940.42414747,13.9999381836878,14.0999619414802,41.2878132360807,41.3481087376013
12,0,57,57038,"Mompeo",NA,807791.225144079,813212.431626136,4683310.25227755,4688351.20838664,12.7306895762126,12.7969754329802,42.2407207439485,42.2852155849831
12,0,57,57039,"Montasola",NA,800816.537744388,806136.183842644,4696654.07488223,4700230.04434157,12.653447917482,12.7179252045329,42.363251040593,42.3949869957168
12,258,58,58090,"Roiate",NA,835709.961418828,840446.827963537,4641206.08278439,4645242.04696424,13.0455871694824,13.1014643001713,41.8509259580532,41.8874796811624
12,0,56,56060,"Vitorchiano",NA,757676.591924982,764613.224123032,4700526.64508623,4711317.55454844,12.135042607994,12.2198464460278,42.4127567922633,42.5093418887625
15,0,61,61051,"Mignano Monte Lungo",NA,910350.285553039,921614.051391913,4591492.35528903,4599537.78702096,13.9101842774214,14.0423885643176,41.3677968379022,41.4411169245721
15,0,62,62070,"Sant'Agata de' Goti",NA,956147.314166095,968452.924827147,4558547.58399103,4569175.40524746,14.4293919807816,14.578578019334,41.0472038906014,41.1396527269071
15,0,61,61016,"Carinaro",NA,938550.657766331,940954.849674671,4549446.76126631,4555504.70552672,14.2118991103731,14.2439786506141,40.9781616568804,41.0319390962109
12,0,57,57056,"Poggio San Lorenzo",NA,815298.914259443,818612.013171252,4682415.75509055,4687604.70940008,12.8207085510598,12.8616123770231,42.2302082547266,42.2761331896427
12,258,58,58018,"Capena",NA,790374.722343294,800047.382899511,4665659.83621657,4675674.25810245,12.5154767539049,12.628883337959,42.0866080429202,42.1789871540531
15,0,62,62007,"Baselice",NA,991258.447108659,1002624.20217296,4595558.2936224,4603219.71278916,14.8724283685391,15.0104911905716,41.3596102750533,41.4258311507932
15,0,62,62009,"Bonea",NA,969830.721272066,973329.515094114,4559574.632553,4565232.58324875,14.5913829568931,14.6341718220065,41.0509920515826,41.1019051653225
15,0,62,62010,"Bucciano",NA,966656.557027702,970485.284532676,4561358.11887571,4564749.58787586,14.5545952216883,14.6011464279523,41.0683202028318,41.0978980460294
15,263,63,63026,"Cercola",NA,950668.739509879,953006.552278347,4535542.37610706,4538959.335252,14.346755131697,14.3743140004236,40.8465823011504,40.8769401968469
12,258,58,58019,"Capranica Prenestina",NA,823495.122177025,829490.402639264,4641193.51832866,4649325.95208849,12.9008896209955,12.969545409135,41.854499553989,41.9289700907287
12,0,57,57008,"Borgo Velino",NA,828533.962948896,836487.632505457,4697756.607655,4707234.32699376,12.9946943104831,13.0862305193587,42.3595798357489,42.4476730775076
15,0,61,61069,"Rocca d'Evandro",NA,906306.903072075,914109.512008071,4585773.44689343,4598003.83919403,13.8612050626572,13.9521383359899,41.3195923523016,41.428760258781
15,0,61,61070,"Roccamonfina",NA,913974.215189096,922027.277295053,4577960.03822251,4585943.47045068,13.9439473178042,14.0386629471606,41.2449280316616,41.3173942236426
12,258,58,58091,"Roma",NA,768477.237291613,819991.378122395,4617155.73295417,4670723.68497735,12.234155139867,12.8558382320863,41.6554062256672,42.1409693499802
12,0,57,57009,"Cantalice",NA,817501.851636093,828384.202803092,4706581.47797687,4714837.9058337,12.8627169642609,12.9945933696774,42.4450734845624,42.5185590304351
12,0,57,57010,"Cantalupo in Sabina",NA,797476.063232103,801810.405898518,4687441.62857856,4692789.75007209,12.6083824727962,12.6619220677935,42.2813584019639,42.3296594398991
15,0,61,61096,"Valle Agricola",NA,936168.48500647,943736.07068166,4596337.85696468,4601219.31547614,14.2198336181238,14.3092760625993,41.3994899912657,41.4433438581178
15,263,63,63027,"Cicciano",NA,961907.883798919,967624.029700612,4548615.80227367,4551042.28328224,14.4888441012498,14.5553801317463,40.9555296693034,40.9777304492779
15,0,62,62022,"Ceppaloni",NA,979770.531184606,985781.810362939,4557161.63606535,4563955.079775,14.7087643410009,14.7814326029724,41.0212649200704,41.0838443784902
15,0,62,62023,"Cerreto Sannita",NA,963460.423870896,971088.31481616,4583105.43549556,4590684.86590642,14.5339556878334,14.6259147069167,41.2647844746451,41.330530648206
12,258,58,58092,"Roviano",NA,827436.350118218,832691.054296484,4658846.4359333,4662583.40532036,12.9557117676397,13.0178483750069,42.011668176379,42.0456769120752
12,0,59,59017,"Pontinia",NA,834166.660843006,850510.968272563,4583428.07031557,4598020.94239347,12.9988886982412,13.1931513861078,41.3286938174157,41.4599647736719
12,258,58,58061,"Monteflavio",NA,812909.783448327,820029.034807685,4666777.87071922,4672314.76349117,12.7848216055953,12.8695294305212,42.0880717107304,42.1384030550391
15,0,61,61097,"Valle di Maddaloni",NA,953009.041683875,957114.306314916,4558956.66017236,4564458.56513694,14.3912224813564,14.4399416059872,41.0552257178585,41.1031180045049
15,0,61,61098,"Villa di Briano",NA,932118.479833315,935225.451762304,4550633.75626607,4556106.20944629,14.1401986720736,14.173898074484,40.9918906454918,41.0405576632533
15,0,61,61099,"Villa Literno",NA,920096.687878199,930584.906263372,4545199.81622791,4554823.22843521,13.9937148822585,14.1177264540111,40.9482546728003,41.0325639200003
15,0,61,61100,"Vitulazio",NA,930205.320480233,938777.201162395,4564891.13212525,4571207.07230703,14.1246571609972,14.2295826019274,41.1178282711612,41.1734740564651
15,0,62,62071,"Sant'Angelo a Cupolo",NA,985365.434008492,989550.872164573,4560299.60508465,4566361.54275704,14.7747045137216,14.8250034187851,41.0482384972021,41.1018176548522
15,0,62,62072,"Sassinoro",NA,969657.241429933,975179.808655554,4593874.33294851,4598357.2941785,14.6146352207839,14.6802981180168,41.3566989806429,41.3977592450535
15,0,62,62006,"Arpaise",NA,981598.732299609,985777.862621417,4555713.14882267,4559284.12019171,14.7281390296302,14.7759864318091,41.0088794918643,41.0422088525485
12,258,58,58062,"Montelanico",NA,831970.245188027,841223.840480668,4613157.82425868,4623292.72986135,12.9860213707284,13.0991466768961,41.599574393168,41.6884458675269
12,258,58,58063,"Montelibretti",NA,799463.264212528,810252.370401834,4667307.31746219,4675100.89679805,12.622338759172,12.7542359934265,42.0994853187099,42.1704785749713
15,0,61,61101,"Falciano del Massico",NA,912090.085075706,922556.747903719,4561829.1886765,4571664.01978023,13.9117722210397,14.0317421691089,41.1005349157474,41.1907997880925
15,0,61,61102,"Cellole",NA,900358.121513286,909140.363524314,4567470.07380859,4576237.99218315,13.7756142864671,13.8793401072134,41.1568223352181,41.2356795996541
12,0,60,60032,"Falvaterra",NA,874423.736544859,879502.446894862,4601972.37716249,4606524.33504639,13.4862309492605,13.5471385634291,41.4801101024553,41.5207107846179
12,0,60,60034,"Filettino",NA,854012.312615902,863671.260530644,4640468.60501584,4653764.95509056,13.2684023091505,13.3841185607604,41.8330681299558,41.9551326375199
12,0,60,60035,"Fiuggi",NA,846760.044076003,853876.116809481,4632530.63954327,4640510.07454579,13.174360186995,13.2612872532698,41.7663366458137,41.8394053857277
16,272,72,72018,"Cellamare",NA,1165629.6031434,1169047.32762897,4569454.72476615,4572849.69409648,16.9126344862757,16.9550109028144,41.001983866408,41.0316200674688
10,0,54,54042,"Poggiodomo",NA,818218.828583172,824137.465995322,4732520.33462425,4743453.24764284,12.886134410382,12.9593579754717,42.6770703384192,42.7764884256694
10,0,54,54058,"Vallo di Nera",NA,813030.251036586,819539.509115392,4738434.79283297,4748205.21416072,12.8271090378364,12.9046557807763,42.7325667869728,42.8212391949522
12,0,60,60009,"Arnara",NA,863108.712662332,866931.174416887,4609622.32409296,4615372.27488794,13.3568404471061,13.4017397908728,41.5548326391837,41.6066372345004
12,0,60,60011,"Atina",NA,895750.460372883,903245.326346904,4615337.23892666,4622303.68078807,13.7509174696485,13.8400520172428,41.5902563043714,41.653652659962
12,258,58,58008,"Arcinazzo Romano",NA,839732.858190016,847961.603927845,4640690.07930923,4646507.03147096,13.09348866613,13.1915069868587,41.8435263615943,41.8964605184563
12,258,58,58010,"Arsoli",NA,831327.944202356,835265.091488242,4658399.37614103,4663447.89671863,13.0030540570725,13.0494056000197,42.0067587897288,42.0529720048283
12,258,58,58030,"Ciciliano",NA,824128.494073677,828677.587762134,4649085.95408603,4654906.90463347,12.9100492698899,12.9646031604966,41.9259429134873,41.9786457452108
12,0,59,59010,"Itri",NA,872902.778090129,885220.372997001,4574836.98852003,4589839.97465933,13.4526575410644,13.6033723411772,41.2376811616914,41.3697365525743
10,0,54,54059,"Valtopina",NA,802070.786649002,810009.531400785,4770516.03562446,4778972.9718016,12.7099173610511,12.8065337632667,43.0251275943801,43.1030294660159
15,0,64,64089,"Sant'Andrea di Conza",NA,1035425.25639304,1037877.91586414,4540019.67235283,4544096.02718481,15.3514589776922,15.3790301731422,40.8348417295321,40.872035811014
15,0,64,64090,"Sant'Angelo all'Esca",NA,1003103.52577838,1005304.18790059,4555166.19493764,4558686.59628764,14.9804554471967,15.0080784551537,40.991925295163,41.0233740029175
15,0,64,64091,"Sant'Angelo a Scala",NA,980504.1758763,985589.257759374,4550077.20034126,4554026.66260096,14.7093376116976,14.7702380123814,40.9589959964181,40.9931293062638
15,0,64,64093,"Santa Paolina",NA,990197.110449665,994230.585851953,4554895.6445808,4558694.11160346,14.8288756012845,14.8770991466754,40.9967273528638,41.0310814283213
15,0,64,64095,"Santo Stefano del Sole",NA,992419.448455676,997937.037247921,4541473.76874562,4545259.21648361,14.8440197797565,14.9086332768384,40.8752851057171,40.9085688716516
13,0,68,68008,"Carpineto della Nora",NA,895209.573407222,902261.262303248,4696164.80792031,4701898.38675955,13.7991150898621,13.8826659325719,42.3161677264736,42.3682795402144
13,0,68,68009,"Castiglione a Casauria",NA,901026.507914621,907302.458199895,4683329.40912015,4690894.84212752,13.8586364539476,13.9358936403542,42.1983786872885,42.2647049453821
13,0,68,68010,"Catignano",NA,906482.728452732,912369.182077592,4697635.53436616,4702963.8616476,13.9343813526868,14.0070167238625,42.324091073498,42.370260790816
13,0,68,68029,"Pescosansonesco",NA,899470.025001633,905098.979529729,4685467.89399453,4691114.34212329,13.8420669761425,13.911178844375,42.2188180498599,42.2672382400326
15,263,63,63068,"San Giuseppe Vesuviano",NA,959208.333157678,966689.210258996,4531826.37923574,4536034.84791035,14.4449090490198,14.5321501796083,40.8048628612805,40.8447123850757
15,263,63,63069,"San Paolo Bel Sito",NA,966163.668147238,968795.034237509,4542539.85262664,4544657.33713353,14.5341332089695,14.5654061174271,40.9000581326021,40.9198929819893
15,263,63,63070,"San Sebastiano al Vesuvio",NA,950824.943956043,954859.492339256,4534016.37562037,4535985.1180535,14.3470296709129,14.3935905925295,40.8311666224219,40.8500909671685
15,263,63,63071,"Sant'Agnello",NA,955713.752634309,958523.947376744,4508347.09842389,4512717.10827805,14.387644481386,14.418974165075,40.5992746069521,40.6390606684504
13,0,69,69073,"Roccamontepiano",NA,921019.597942927,925856.559646402,4687410.10100968,4693941.04529334,14.1037000439272,14.1632141419401,42.2238510011994,42.2817779267369
13,0,69,69074,"Rocca San Giovanni",NA,947691.878297832,953885.079932307,4689610.05121103,4696554.49156301,14.4264683803419,14.5030024134142,42.2290163825389,42.2903494533028
13,0,69,69075,"Roccascalegna",NA,937791.438337354,942911.140993112,4667466.74546443,4675127.68417534,14.2934184877093,14.3521781060751,42.0348380783942,42.1048302450653
15,0,64,64115,"Vallesaccarda",NA,1024061.62572129,1027740.07235039,4563776.52159262,4570136.13078698,15.2360675835306,15.2825722516342,41.0553226853304,41.1120001768772
15,0,64,64116,"Venticano",NA,995672.893074621,999905.225639081,4559784.09594172,4565164.54610798,14.8961512971116,14.9479597666209,41.0375102597548,41.0848002712103
15,0,64,64117,"Villamaina",NA,1009973.03002679,1015759.19742791,4552069.71205157,4555212.87854264,15.0595355815351,15.1285225200457,40.9591990814626,40.9870014611793
15,0,64,64118,"Villanova del Battista",NA,1013905.78284747,1020272.75783664,4566369.53093101,4572606.95479788,15.1177680538255,15.1971538745312,41.0854714994164,41.1390480414021
15,263,63,63086,"Vico Equense",NA,956899.937025517,965281.799288025,4510627.0733352,4517874.47525381,14.4035002200632,14.5019380298793,40.6173489299488,40.6834058745906
15,263,63,63087,"Villaricca",NA,930569.596753343,938492.552569294,4540510.35820977,4543268.31606814,14.1112373869929,14.2066675755856,40.9023162113646,40.9239317192563
15,263,63,63088,"Visciano",NA,968891.400068925,977658.580930614,4543334.76872054,4546518.24476808,14.5675774319184,14.6702478455104,40.9031920310449,40.9341513535311
15,263,63,63089,"Volla",NA,948797.365499039,951937.437706539,4537756.01989941,4541135.36138829,14.325648934074,14.3626175390269,40.8668455459265,40.897335604206
15,263,63,63090,"Santa Maria la CaritÃ ",NA,964431.774184557,966574.686269553,4520868.78052958,4523998.48430131,14.4980076224871,14.5232321873898,40.7076294150022,40.734785767622
15,263,63,63091,"Trecase",NA,957698.612803041,960229.362500525,4526397.50491863,4533116.131811,14.4263985836276,14.4521842716902,40.7599480277598,40.8213441165878
15,0,65,65112,"Rutino",NA,1015368.44636673,1020784.099143,4477467.28584014,4480456.76429746,15.0625916491956,15.1250354868967,40.2855287330353,40.3143069502529
15,0,65,65113,"Sacco",NA,1038951.19130721,1046714.15738431,4487503.24447065,4492501.63973849,15.3475927473312,15.437618643194,40.3616657887473,40.4038733226932
15,0,65,65114,"Sala Consilina",NA,1055542.28718427,1065994.23164311,4488034.63156481,4497880.21524592,15.5466509561579,15.6664019641271,40.3525840732191,40.4436031946475
15,0,64,64073,"Pietrastornina",NA,979128.645404217,984968.674864622,4550993.70748394,4556546.6427121,14.6935832897873,14.7645347366672,40.9685812579798,41.0172251335865
15,0,64,64074,"Prata di Principato Ultra",NA,988181.965552747,993162.651425241,4551825.17158446,4556503.63429071,14.8015525936886,14.8623266063263,40.9697571754318,41.0129718074153
15,0,64,64075,"Pratola Serra",NA,991141.033389872,994909.615738539,4550248.19207907,4555585.13615283,14.8352212148536,14.8821543166628,40.9545411409281,41.0017838953013
15,0,64,64076,"Quadrelle",NA,974254.205772629,980537.539249856,4547889.22809155,4550342.70180481,14.6335029548411,14.7084081656726,40.9436871453386,40.9642745152393
15,0,65,65004,"Alfano",NA,1045867.37439501,1049689.60271632,4465721.91923274,4468431.66512631,15.4101281846277,15.4536743518248,40.1630562576303,40.1880907793103
15,0,65,65005,"Altavilla Silentina",NA,1011959.8848019,1024485.93038241,4501114.44414029,4508325.87467814,15.0434305802746,15.1892823784664,40.4982490103245,40.5617522742862
15,0,65,65006,"Amalfi",NA,970038.217878752,974345.401825654,4511357.41632293,4514731.38430524,14.5565127125732,14.6079016570755,40.6182657020578,40.6483654538721
15,0,65,65007,"Angri",NA,968031.459966415,971896.677137434,4521516.82664615,4528235.77100391,14.5421557905686,14.5860893451453,40.7095798654415,40.7709813994008
15,0,65,65008,"Aquara",NA,1026220.59305661,1033354.62369536,4491531.01074586,4500603.43010225,15.2048344350197,15.2896744266713,40.4047885421462,40.4864378720854
15,0,65,65016,"Bracigliano",NA,978515.336205462,984256.672514551,4532786.2139968,4537120.67444791,14.6736845431494,14.7417354976347,40.8042891246079,40.8425222307188
15,0,64,64100,"Sirignano",NA,973076.779207572,978623.240173558,4547961.72776371,4551018.70001448,14.6203841084622,14.6864092528383,40.9451868326314,40.9718899561437
13,0,68,68030,"Pianella",NA,911532.18979557,921816.609706801,4701753.49327825,4710063.41802629,13.997378016602,14.1248052250019,42.3578069351946,42.4293202214595
13,0,68,68031,"Picciano",NA,908213.231941466,911470.203731959,4712856.90654201,4716820.37427957,13.9665044022103,14.0050761867638,42.459805054343,42.4955701070875
13,0,68,68032,"Pietranico",NA,902526.504252899,907854.958129751,4690701.34503756,4695854.30379276,13.8822159395669,13.9453720862288,42.2632908308366,42.310264758674
15,263,63,63028,"Cimitile",NA,962878.950007972,966226.724100646,4546311.82362504,4548491.2891139,14.4986511796897,14.5376510348958,40.9355508688916,40.9562025158459
15,263,63,63029,"Comiziano",NA,966021.726694791,968152.649450579,4546827.3179846,4548856.29902004,14.5349521802865,14.5609168300317,40.9395501409168,40.9568854285084
15,263,63,63030,"Crispano",NA,944349.020357613,945880.491468312,4545982.28246985,4548905.25823813,14.2785641237597,14.2968056435327,40.9437686605346,40.9697064475997
15,263,63,63036,"Grumo Nevano",NA,942017.358181129,943719.19044371,4543306.30986196,4546571.2806959,14.2499644209298,14.2689702303144,40.9208461438601,40.9501980336393
15,0,62,62029,"Faicchio",NA,953958.957496387,963415.232481104,4577419.42814757,4586687.91200609,14.4166852304354,14.5307092270266,41.2203385856732,41.300647634606
15,0,64,64101,"Solofra",NA,989861.182502216,996029.391833968,4532805.6517811,4539364.2826117,14.8101705932518,14.880833013623,40.7967616432536,40.8585628093341
15,0,64,64102,"Sorbo Serpico",NA,993491.672571696,999276.509440978,4543116.49290874,4546567.21544413,14.8584018014311,14.9254220367742,40.8877279286727,40.9210954254746
15,0,64,64103,"Sperone",NA,970491.628233831,978890.241853552,4546069.24762989,4552285.18696649,14.5878826851949,14.6908107797038,40.9294129395042,40.9816722071935
15,0,64,64022,"Castel Baronia",NA,1016478.00930944,1022027.29438522,4559453.63800767,4564968.52176575,15.1433233362483,15.2092224009708,41.0207688933438,41.0699198133972
15,0,61,61002,"Alife",NA,941578.703055121,951775.004036714,4582714.95919236,4595416.85728389,14.2754168561806,14.3946604408249,41.2703219739698,41.3878398009433
15,263,63,63017,"Casalnuovo di Napoli",NA,949034.210462169,952610.755052466,4539958.939487,4544100.86055981,14.3297591392868,14.374189864507,40.8859254510647,40.9233546052398
15,263,63,63018,"Casamarciano",NA,966060.787799191,970530.105048071,4545143.83491107,4547919.30446294,14.5352765506435,14.5879168481037,40.9232319218233,40.9477023025806
15,263,63,63072,"Sant'Anastasia",NA,952022.085062579,957763.970117037,4534416.86787532,4541657.84756469,14.3649087161402,14.4284246712982,40.8335011753504,40.9004376070678
15,263,63,63073,"Sant'Antimo",NA,938904.070044646,942169.892650273,4543996.80884046,4547415.87603483,14.2138416048511,14.2522486101925,40.9285751238745,40.9590675904454
15,263,63,63074,"Sant'Antonio Abate",NA,966161.941932388,970104.441204068,4520800.54452405,4524714.80226496,14.5176222288216,14.5651256904956,40.7055713539587,40.7401672629044
15,263,63,63075,"San Vitaliano",NA,960259.017706096,963237.421176979,4543142.85824484,4548641.30499677,14.4649292654022,14.5008998857989,40.9097499301911,40.9589210977665
15,0,62,62030,"Foglianise",NA,974688.145174453,979932.355870286,4570048.03584126,4573730.00333505,14.6577270940268,14.7185130677314,41.1419016626741,41.175192735072
15,0,62,62031,"Foiano di Val Fortore",NA,994403.428988455,1007619.90729014,4591356.82242771,4598779.75516604,14.9095574654052,15.0668219926234,41.3191055629917,41.3837627652965
15,0,61,61028,"Cervino",NA,954676.19487741,958710.473838595,4555904.75339209,4559244.27529939,14.4094429738342,14.457003550266,41.026061529196,41.0571983651819
15,0,61,61029,"Cesa",NA,939056.355554177,941375.525329751,4546405.28572878,4548657.77414881,14.2163340956067,14.2439694077644,40.950510790998,40.9704745082374
15,0,64,64023,"Castelfranci",NA,1008267.28340836,1012526.89060415,4544941.27785749,4550989.72584344,15.0367248824465,15.0839951889817,40.8970635404095,40.9516366552477
15,0,64,64024,"Castelvetere sul Calore",NA,1000884.27129341,1006483.29320131,4544085.6561113,4551792.65528754,14.9453037401372,15.0162338215306,40.8940738823163,40.9612924752757
15,263,63,63019,"Casamicciola Terme",NA,913000.277368087,916441.438634979,4520309.97535502,4522939.16864161,13.8907055640306,13.9317287562586,40.7291876185252,40.752836368873
15,263,63,63020,"Casandrino",NA,940958.33648403,942752.134599979,4542361.8211732,4545459.78655776,14.2363894132825,14.2571630726387,40.9130586626366,40.9406870614683
15,263,63,63021,"Casavatore",NA,943842.086904781,945194.051368237,4540031.38265451,4541754.236136,14.2681909181311,14.2843523421689,40.8904896078696,40.9060435104322
15,0,61,61006,"Baia e Latina",NA,936835.299878388,944555.053656397,4582961.96602928,4588195.42308335,14.2181911788978,14.3092609060871,41.2768921173331,41.3260732100136
15,0,64,64119,"Volturara Irpina",NA,996951.106449077,1003617.43860445,4534881.00792488,4545247.25336026,14.8973507550876,14.9751969730359,40.8112985971288,40.9043046359686
15,0,64,64120,"Zungoli",NA,1019383.32062628,1026031.83885431,4568210.00224742,4573660.93745637,15.1838455265198,15.26378413679,41.0987557933974,41.1470297780777
15,0,61,61030,"Ciorlano",NA,924268.401723747,932511.699468357,4598495.0167197,4603638.30745967,14.0783561746432,14.1761486045561,41.4237035106854,41.4710050380395
15,0,61,61078,"San Nicola la Strada",NA,946259.756498618,949758.852810413,4556595.18683763,4559371.67487476,14.3101757918887,14.3503284699158,41.0374141345503,41.0630968686235
15,0,61,61079,"San Pietro Infine",NA,912015.561483077,918500.864162585,4598679.98758395,4602191.72505991,13.9312368852747,14.0092325215528,41.4309321905276,41.4641426846866
15,0,61,61080,"San Potito Sannitico",NA,949568.022377341,958237.911333606,4587302.42865935,4596478.33272305,14.3708048370742,14.4792519997596,41.3111357615118,41.3901447080413
15,0,65,65017,"Buccino",NA,1033719.27381433,1043858.25542676,4511317.32099792,4526085.90716446,15.3067732127019,15.4269912051182,40.5764763522824,40.7112799904832
